No,Admin,Address,lat,lon,date,Data11,Data10,Description
790,田村市,常葉町久保仲田,37.445575,140.63260277777778,5月11日,0.1,0.14,久保下地区集会所付近
791,田村市,常葉町久保樋ノ口,37.43777222222222,140.62657222222222,5月11日,0.14,0.1,県道113号線沿い 常葉幼稚園付近
792,田村市,常葉町西向蛭田,37.44663333333333,140.6089722222222,5月11日,0.08,0.1,県道119号線沿い
793,田村市,常葉町西向米粉原,37.441874999999996,140.60736944444443,5月11日,0.08,0.09,国道288号線沿い 西向簡易郵便局付近
794,田村市,船引町船引五升車,37.442388888888885,140.57406111111112,5月14日,0.1,0.09,県道172号線・県道19号線交差点付近
795,田村市,船引町船引北町通,37.43827222222222,140.57535833333333,5月14日,0.09,0.09,国道288号線・県道172号線交差点付近
796,田村市,船引町船引城ノ内,37.43851944444444,140.56894722222222,5月14日,0.07,0.08,船引郵便局付近
797,田村市,船引町船引南元町,37.43706944444444,140.5801611111111,5月14日,0.08,0.08,国道288号線沿い 船引小学校付近
798,田村市,船引町春山追分,37.43665833333333,140.5345,5月15日,0.11,0.11,
799,田村市,都路町古道八幡前,37.42663888888889,140.79184722222223,4月23日,0.13,0.15,八幡橋付近
800,田村市,都路町古道斎ノ脇,37.41987222222222,140.7904388888889,4月23日,0.13,0.14,国道399号線沿い 馬洗戸橋付近
801,田村市,都路町古道中屋敷,37.430638888888886,140.77404166666668,4月23日,0.16,0.18,県道381号線沿い
802,田村市,都路町古道山口(1),37.43066666666667,140.7542361111111,4月23日,0.16,0.18,"県道381号線沿い 消防団都路地区隊古道分
団第2部付近"
803,田村市,都路町古道山口(2),37.43033611111111,140.75140833333333,4月23日,0.19,0.21,県道381号線沿い
804,田村市,都路町古道山口(3),37.425349999999995,140.73641666666666,4月23日,0.14,0.15,県道381号線沿い 石橋遺跡付近
805,田村市,都路町古道山口(4),37.423313888888885,140.7348333333333,4月23日,0.14,0.15,県道381号線沿い
806,田村市,都路町古道山口(5),37.42851388888889,140.72988333333333,4月26日,0.17,0.2,グリーンパーク都路出入口付近
807,田村市,常葉町堀田赤土,37.420049999999996,140.72077777777778,4月23日,0.13,0.14,県道381号線沿い
808,田村市,常葉町堀田八百坂,37.41916388888889,140.70848888888887,4月23日,0.09,0.09,県道381号線沿い 田代公民館付近
809,田村市,常葉町堀田大向,37.423966666666665,140.6847611111111,4月26日,0.09,0.08,堀田大橋付近
810,田村市,常葉町小檜山神明前,37.42223055555555,140.654225,4月26日,0.09,0.1,県道302号線沿い
811,田村市,常葉町関本日役畑,37.417877777777775,140.65447777777777,4月26日,0.11,0.12,県道302号線沿い 高橋付近
812,田村市,常葉町常葉猿子田,37.432136111111106,140.6389333333333,5月11日,0.07,0.08,常葉運動場付近
813,田村市,常葉町常葉山田作,37.42242777777778,140.62926666666667,5月11日,0.08,0.09,山田作公民館付近
814,田村市,船引町今泉岩ヶ作,37.42590555555555,140.61345277777778,5月11日,0.1,0.12,県道113号線沿い
815,田村市,船引町今泉鳥足,37.42703611111111,140.5970027777778,5月14日,0.09,0.09,県道19号線沿い 第一小野新町街道踏切付近
816,田村市,船引町芦沢光大寺,37.42458611111111,140.5244027777778,5月15日,0.11,0.12,県道300号線沿い
817,田村市,都路町古道休場,37.40858611111111,140.7646,4月26日,0.15,0.16,馬洗戸集会所付近
818,田村市,都路町古道山口(6),37.41492222222222,140.74176666666665,4月26日,0.14,0.16,桧山橋付近
819,田村市,常葉町堀田長七田,37.413938888888886,140.70264999999998,4月23日,0.09,0.09,県道381号線沿い
820,田村市,常葉町堀田中戸之内,37.41656111111111,140.68654722222223,4月26日,0.09,0.09,県道302号線沿い 堀田児童館付近
821,田村市,常葉町堀田赤坂,37.415683333333334,140.6960777777778,4月26日,0.08,0.09,川越婦人ホーム付近
822,田村市,常葉町堀田川原田,37.40273055555556,140.69326666666666,4月26日,0.11,0.12,県道302号線沿い
823,田村市,常葉町小檜山薮下,37.415327777777776,140.66778333333332,4月26日,0.08,0.09,県道302号線沿い 小桧山公民館付近
824,田村市,常葉町小檜山堂ノ入,37.41441666666667,140.6692833333333,4月26日,0.09,0.09,県道302号線沿い
825,田村市,船引町今泉上台,37.41625277777778,140.60025,5月14日,0.09,0.1,県道113号線沿い
826,田村市,船引町今泉古舘,37.41576388888889,140.60800833333332,5月14日,0.08,0.09,県道19号線沿い
827,田村市,大越町下大越原,37.412419444444446,140.6095861111111,5月14日,0.09,0.09,県道19号線沿い
828,田村市,船引町永谷下永谷,37.412,140.58825555555558,5月14日,0.09,0.09,県道113号線沿い
829,田村市,船引町永谷下,37.413719444444446,140.58003055555554,5月14日,0.1,0.11,県道113号線沿い
830,田村市,船引町芦沢松ヶ作,37.41167222222222,140.55855277777778,5月15日,0.1,0.11,県道113号線沿い
831,田村市,船引町芦沢中ノ内,37.410941666666666,140.55697500000002,5月15日,0.08,0.1,県道113号線沿い
832,田村市,船引町遠山沢寺内,37.40315,140.56237777777778,5月15日,0.09,0.09,県道57号線沿い
833,田村市,船引町芦沢棒ヶ入,37.401916666666665,140.55250555555557,5月15日,0.1,0.11,県道57号線沿い
834,田村市,船引町芦沢霜田(1),37.412927777777774,140.53806666666665,5月15日,0.1,0.12,県道300号線沿い
835,田村市,船引町芦沢朴橋,37.41095277777777,140.54564722222221,5月15日,0.08,0.09,県道57号線・県道113号線交差点付近
836,田村市,船引町芦沢霜田(2),37.40978333333333,140.54145277777778,5月15日,0.08,0.1,県道57号線沿い 船引芦沢地区公民館付近
837,田村市,船引町芦沢桃前,37.409238888888886,140.54665277777778,5月15日,0.08,0.1,県道57号線沿い
838,田村市,船引町芦沢横土,37.41327777777778,140.51779166666668,5月15日,0.11,0.12,
839,田村市,船引町芦沢菅又,37.40207777777778,140.5327388888889,5月15日,0.11,0.11,県道57号線沿い
840,田村市,都路町古道傾城谷,37.398783333333334,140.80166666666668,4月20日,0.12,0.12,国道399号線沿い
841,田村市,都路町古道下ノ前,37.391013888888885,140.78138611111112,4月26日,0.13,0.14,向山橋付近
842,田村市,都路町古道遠上前,37.390505555555556,140.76840555555557,4月26日,0.2,0.21,
843,田村市,都路町古道九郎鹿,37.394527777777775,140.74721111111108,4月26日,0.19,0.22,
844,田村市,常葉町堀田八升栗,37.390258333333335,140.70207499999998,4月26日,0.15,0.17,県道112号線沿い
845,田村市,常葉町堀田,37.38438055555555,140.70908888888889,4月26日,0.18,0.22,県道112号線沿い 川内村との境界付近
846,田村市,常葉町堀田鳴沢,37.39950555555556,140.69423333333333,4月26日,0.09,0.08,県道302号線沿い
